threads  kid  date(rdtsc)     duration  task_id
192        3   1750465621      1853463  dsyrk
192       10   1751187795      2206131  dsyrk
192        8   1751418896      1980600  dsyrk
192       15   1755467935      1847595  dsyrk
192        9   1758644266      1930449  dsyrk
192        5   1760275999      1854426  dsyrk
192        6   1760413636      1896879  dsyrk
192        4   1763620102      1840824  dsyrk
192        8   1767997670      2013654  dsyrk
192       10   1770613389      1904154  dsyrk
192       14   1777807032      2055561  dsyrk
192        9   1777865146      2030175  dsyrk
192        7   1777793245      2269428  dsyrk
192        8   1788021710      1908507  dsyrk
192        4   1791948745      1827708  dsyrk
192       10   1793858979      1930749  dsyrk
192        9   1801494118      1932888  dsyrk
192        7   1818295546      1861818  dsyrk
192        0   1826537863      1944099  dsyrk
192        9   1828663219      2289000  dsyrk
192        0   1835350102      1893102  dsyrk
192       14   1838670504      1921950  dsyrk
192       10   1840285623      1788636  dsyrk
192       14   1847482974      1770078  dsyrk
192       14   1859394648      1776648  dsyrk
192        4   1863426139      2044479  dsyrk
192       10   1865900457      1815228  dsyrk
192        4   1871799064      1788078  dsyrk
192        7   1873080760      1840938  dsyrk
192       14   1875127212      1850559  dsyrk
192        6   1878700786      1814706  dsyrk
192        4   1883836480      1804734  dsyrk
192        6   1886817571      1807407  dsyrk
192        3   1888848886      2592828  dsyrk
192       14   1896448329      2180034  dsyrk
192        3   1897857376      1889430  dsyrk
192        6   1898921557      1783461  dsyrk
192        4   1899893230      1788480  dsyrk
192       10   1900854309      1849698  dsyrk
192        3   1910482270      1858338  dsyrk
192        2   1911969322      1837365  dsyrk
192        9   1915290127       718560  dsyrk
192        6   1914808198      1828329  dsyrk
192       12   1919043697      1897092  dsyrk
192        4   1919875285      2095284  dsyrk
192        2   1920386881      1840083  dsyrk
192       14   1923895179      1935861  dsyrk
192        3   1927013806      1812246  dsyrk
192        2   1933054942      2005962  dsyrk
192        6   1937071867      1889160  dsyrk
192       10   1939282617      1985421  dsyrk
192        4   1945444873      1886667  dsyrk
192        9   1946325616      1878972  dsyrk
192        3   1949153815      1862874  dsyrk
192        2   1949329204      1899801  dsyrk
192        7   1949157145      2614086  dsyrk
192        5   1950672955      1863732  dsyrk
192       14   1956850539      1869498  dsyrk
192        6   1968005197      1915263  dsyrk
192        2   1969953886      1876146  dsyrk
192        4   1982447590      1911096  dsyrk
192        3   1989929875      2589246  dsyrk
192        2   1991704774      1798173  dsyrk
192       10   1992100359      2022180  dsyrk
192        9   1999771870      2547648  dsyrk
192        6   2008970761      1972164  dsyrk
192        7   2009009164      1936716  dsyrk
192        5   2010614521      1981050  dsyrk
192        2   2018178481      1820892  dsyrk
192        3   2049029356      2578470  dsyrk
192        3   2058029815      1858179  dsyrk
192        2   2073232039      1821609  dsyrk
192        2   2082206737      1869114  dsyrk
192       15   2087090743       698475  dsyrk
192       15   2091908620       671850  dsyrk
192        8   2096943572      1907007  dsyrk
192       11   2096942529      1976910  dsyrk
192       13   2097446939      1963380  dsyrk
192       15   2099041894       655740  dsyrk
192        3   2098572916      1827189  dsyrk
192        0   2098620712      1820877  dsyrk
192       11   2105269857      1923081  dsyrk
192        8   2105263808      2016879  dsyrk
192       13   2105372876      1961355  dsyrk
192        4   2105677105      1887693  dsyrk
192        3   2106920422      1824180  dsyrk
192        0   2106963370      2465211  dsyrk
192       14   2108354880      1817205  dsyrk
192        9   2108339326      1853103  dsyrk
192        6   2109129001      1859427  dsyrk
192       10   2110300869      2163942  dsyrk
192        2   2113347196      1864503  dsyrk
192        4   2114075167      1876617  dsyrk
192        7   2114974318      1888137  dsyrk
192       14   2116631217      1869504  dsyrk
192        6   2117269693      1888953  dsyrk
192        9   2116532284      2717532  dsyrk
192       11   2117619102      2023569  dsyrk
192        8   2117656271      2142858  dsyrk
192       13   2117678456      2173035  dsyrk
192       10   2118760497      2188197  dsyrk
192        0   2119539640      1921461  dsyrk
192        3   2119886458      2724111  dsyrk
192        1   2121402331      1976319  dsyrk
192        2   2121534754      1898076  dsyrk
192        5   2121441403      2025615  dsyrk
192       12   2122858732      2013087  dsyrk
192        7   2122948315      1953789  dsyrk
192        4   2126382697      2027868  dsyrk
192       14   2129032050      2007351  dsyrk
192        6   2129174977      1875036  dsyrk
192       15   2129023507      2262855  dsyrk
192        9   2129242996      2154435  dsyrk
192        5   2129794756      1914717  dsyrk
192        1   2129800207      1951686  dsyrk
192       10   2131188633      2245452  dsyrk
192       12   2131515511      2162490  dsyrk
192        2   2133776374      1956759  dsyrk
192        7   2134548856      1924062  dsyrk
192       15   2138181832      2080416  dsyrk
192        2   2141032867       704235  dsyrk
192        5   2142111526      1980705  dsyrk
192        1   2142353296      2460165  dsyrk
192       12   2145042856      2054058  dsyrk
192       11   2145973473      2050344  dsyrk
192       15   2150962132      2191887  dsyrk
192        7   2151188398      1974528  dsyrk
192        8   2153746757      2604591  dsyrk
192        2   2156547580      1872504  dsyrk
192        1   2157873904      1803933  dsyrk
192        5   2157920047      2027964  dsyrk
192       12   2162241382      1858617  dsyrk
192       13   2164257569      1841556  dsyrk
192       11   2164413522      1956519  dsyrk
192       15   2167191895      2000055  dsyrk
192        2   2172806980      1882980  dsyrk
192        8   2176890074      2007567  dsyrk
192        3   2183938564      1904415  dsyrk
192       13   2188058237      2015328  dsyrk
192       11   2187607512      2602845  dsyrk
192       15   2189498734      1901823  dsyrk
192       15   2212070353      2085099  dsyrk
192        8   2217503249       723870  dsyrk
192       15   2220934507      1980603  dsyrk
192        9   2225902363      1947555  dsyrk
192        0   2230322473      2021004  dsyrk
192       10   2236857075      1932096  dsyrk
192        8   2236989428      2039742  dsyrk
192       15   2241663337      1896132  dsyrk
192        9   2248361593      1935537  dsyrk
192       14   2251803933       667230  dsyrk
192       15   2250210982      2376144  dsyrk
192       14   2256542574       763116  dsyrk
192        0   2257174459      2025687  dsyrk
192       15   2262719362      1826112  dsyrk
192       10   2267544900      1954965  dsyrk
192        5   2270870137       690774  dsyrk
192       13   2270098811      1994481  dsyrk
192        3   2270472694      1836648  dsyrk
192        2   2270554123      1877385  dsyrk
192        8   2270232410      2628630  dsyrk
192        4   2274976186      1897152  dsyrk
192        9   2276392729      2330151  dsyrk
192        3   2278808155      1867506  dsyrk
192       13   2278838435      1838100  dsyrk
192       14   2278901580      1910076  dsyrk
192       12   2278883650      1974243  dsyrk
192       11   2279354391      1914774  dsyrk
192        2   2278723402      2737383  dsyrk
192        8   2278945358      2730735  dsyrk
192        6   2280281269      2012997  dsyrk
192        4   2282921734      2048925  dsyrk
192        5   2286055243      1855245  dsyrk
192        9   2286319885      2200476  dsyrk
192       14   2287546149      1950660  dsyrk
192       12   2287883788      2136741  dsyrk
192       11   2287548054      2671755  dsyrk
192        3   2287584841      2701365  dsyrk
192        6   2288824423      2040297  dsyrk
192        8   2292235109      2049900  dsyrk
192        4   2295692281      1902384  dsyrk
192       12   2297045929      1945971  dsyrk
192       14   2299924869      1980405  dsyrk
192       15   2300176162      1940742  dsyrk
192        6   2301538447      1888785  dsyrk
192       11   2301506928      2197443  dsyrk
192       13   2302178291      1912470  dsyrk
192        9   2304937444      2002659  dsyrk
192       15   2308616779      1869276  dsyrk
192       13   2310155702      1877154  dsyrk
192        8   2310307331      2012829  dsyrk
192        4   2313524581      1906470  dsyrk
192       15   2320517977      1886112  dsyrk
192        9   2335041475      1966017  dsyrk
192        9   2339972218       703359  dsyrk
192       11   2344822077      1945374  dsyrk
192        9   2346865309      1914045  dsyrk
192        6   2350179217      1941621  dsyrk
192        0   2350190977      1952856  dsyrk
192       10   2350496712      1825500  dsyrk
192       14   2350911612      1930818  dsyrk
192        1   2352830479      1816986  dsyrk
192        7   2353023484      1871286  dsyrk
192       11   2353161876      1918152  dsyrk
192       13   2353893170      2002743  dsyrk
192        4   2356572544      1809603  dsyrk
192       15   2358682720       696528  dsyrk
192       14   2358818316      1778112  dsyrk
192       10   2359079673      1978392  dsyrk
192        0   2360190433      1897389  dsyrk
192        1   2360515651      1796469  dsyrk
192        7   2360601046      1867299  dsyrk
